asset_id,asset_name,asset_type,manufacturer,model,install_date,location,region,criticality,environment_type,service_interval_days,base_runtime_hours_per_week,base_load_pct
GEN_1124,Generator 1124,Generator,MTU,MTU-480,2018-10-14,Site_186,Central,High,Cold,90,75.94,62.73
GEN_1125,Generator 1125,Generator,Caterpillar,CAT-450,2019-04-29,Site_263,North,Medium,Urban,120,52.86,83.42
GEN_1126,Generator 1126,Generator,MTU,MTU-480,2020-09-19,Site_196,East,Medium,Cold,120,55.94,52.57
GEN_1127,Generator 1127,Generator,Caterpillar,CAT-450,2022-03-26,Site_133,East,High,Coastal,90,57.59,70.74
GEN_1128,Generator 1128,Generator,Caterpillar,CAT-450,2017-07-30,Site_187,East,High,Rural,90,54.37,74.25
GEN_1129,Generator 1129,Generator,Kohler,KOH-400,2022-04-14,Site_109,East,High,Rural,120,78.84,66.23
GEN_1130,Generator 1130,Generator,MTU,MTU-480,2023-10-23,Site_087,West,Medium,Cold,120,61.58,57.5
GEN_1131,Generator 1131,Generator,Caterpillar,CAT-450,2023-02-19,Site_204,West,Low,Cold,90,80.68,63.54
GEN_1132,Generator 1132,Generator,Caterpillar,CAT-450,2017-10-25,Site_208,South,High,Coastal,120,49.35,61.1
GEN_1133,Generator 1133,Generator,Generix,GENX-550,2018-12-13,Site_013,South,High,Urban,90,56.96,68.16
GEN_1134,Generator 1134,Generator,Generix,GENX-550,2023-02-21,Site_252,South,Low,Rural,90,92.4,61.36
GEN_1135,Generator 1135,Generator,MTU,MTU-480,2018-12-27,Site_292,South,Low,Cold,180,55.43,59.12
GEN_1136,Generator 1136,Generator,Kohler,KOH-400,2016-11-08,Site_169,North,Low,Urban,120,43.62,81.31
GEN_1137,Generator 1137,Generator,Cummins,CUM-500,2019-12-09,Site_144,East,High,Cold,120,36.17,74.32
GEN_1138,Generator 1138,Generator,Cummins,CUM-500,2023-01-03,Site_233,North,High,Cold,120,43.06,52.29
GEN_1139,Generator 1139,Generator,Kohler,KOH-400,2020-07-25,Site_216,North,Low,Rural,90,65.47,80.71
GEN_1140,Generator 1140,Generator,Generix,GENX-550,2017-12-20,Site_100,West,Medium,Cold,90,57.87,72.08
GEN_1141,Generator 1141,Generator,Cummins,CUM-500,2022-11-06,Site_147,Central,High,Coastal,180,62.51,70.63
GEN_1142,Generator 1142,Generator,Kohler,KOH-400,2016-06-09,Site_170,South,Medium,Coastal,120,54.38,64.13
GEN_1143,Generator 1143,Generator,Kohler,KOH-400,2017-02-19,Site_252,Central,High,Coastal,120,67.23,68.75
GEN_1144,Generator 1144,Generator,MTU,MTU-480,2021-10-22,Site_215,Central,High,Rural,120,30.92,59.34
GEN_1145,Generator 1145,Generator,Generix,GENX-550,2022-07-10,Site_211,West,Low,Rural,120,40.38,51.51
GEN_1146,Generator 1146,Generator,Generix,GENX-550,2015-12-24,Site_194,North,Low,Cold,120,45.42,74.49
GEN_1147,Generator 1147,Generator,Caterpillar,CAT-450,2019-06-13,Site_124,East,High,Coastal,90,57.89,72.55
GEN_1148,Generator 1148,Generator,Caterpillar,CAT-450,2022-12-24,Site_296,North,Medium,Cold,90,71.63,64.73
GEN_1149,Generator 1149,Generator,MTU,MTU-480,2021-12-03,Site_185,North,High,Cold,90,35.88,71.46
GEN_1150,Generator 1150,Generator,MTU,MTU-480,2020-10-03,Site_139,East,High,Rural,90,46.23,48.13
GEN_1151,Generator 1151,Generator,MTU,MTU-480,2015-02-13,Site_258,West,High,Cold,90,75.32,57.74
GEN_1152,Generator 1152,Generator,Caterpillar,CAT-450,2019-07-13,Site_225,South,High,Rural,90,17.42,71.14
GEN_1153,Generator 1153,Generator,Generix,GENX-550,2018-08-14,Site_181,East,Medium,Hot-Dry,180,47.24,65.41
GEN_1154,Generator 1154,Generator,Caterpillar,CAT-450,2017-04-01,Site_175,West,Low,Rural,120,31.2,59.77
GEN_1155,Generator 1155,Generator,Kohler,KOH-400,2023-11-06,Site_059,South,Medium,Hot-Dry,90,49.4,44.35
GEN_1156,Generator 1156,Generator,Kohler,KOH-400,2024-04-10,Site_195,Central,Medium,Rural,120,63.52,71.12
GEN_1157,Generator 1157,Generator,Cummins,CUM-500,2015-10-27,Site_014,West,Medium,Rural,90,55.72,46.66
GEN_1158,Generator 1158,Generator,Cummins,CUM-500,2022-07-17,Site_182,East,High,Cold,90,84.3,63.73
GEN_1159,Generator 1159,Generator,Caterpillar,CAT-450,2017-03-14,Site_157,West,Medium,Cold,120,68.82,61.62
GEN_1160,Generator 1160,Generator,MTU,MTU-480,2022-08-01,Site_073,East,High,Rural,120,43.05,61.81
GEN_1161,Generator 1161,Generator,Caterpillar,CAT-450,2019-01-17,Site_202,East,Medium,Rural,90,53.72,71.9
GEN_1162,Generator 1162,Generator,MTU,MTU-480,2017-05-02,Site_178,South,Medium,Hot-Dry,120,65.83,51.18
GEN_1163,Generator 1163,Generator,Kohler,KOH-400,2017-10-26,Site_118,West,Medium,Urban,90,56.84,63.18
GEN_1164,Generator 1164,Generator,Cummins,CUM-500,2024-09-11,Site_113,East,Low,Hot-Dry,120,63.07,47.09
GEN_1165,Generator 1165,Generator,MTU,MTU-480,2021-04-13,Site_278,South,High,Rural,120,61.97,68.0
GEN_1166,Generator 1166,Generator,Cummins,CUM-500,2018-04-06,Site_007,Central,High,Rural,120,28.17,65.19
GEN_1167,Generator 1167,Generator,Cummins,CUM-500,2021-09-17,Site_101,East,Medium,Cold,90,60.37,49.28
GEN_1168,Generator 1168,Generator,Kohler,KOH-400,2017-04-26,Site_072,East,Medium,Coastal,120,45.63,81.99
GEN_1169,Generator 1169,Generator,Generix,GENX-550,2024-06-24,Site_236,North,High,Urban,90,73.12,74.98
GEN_1170,Generator 1170,Generator,Generix,GENX-550,2015-03-22,Site_285,South,High,Cold,90,61.26,74.11
GEN_1171,Generator 1171,Generator,Kohler,KOH-400,2015-01-29,Site_034,South,Low,Rural,120,50.41,65.53
GEN_1172,Generator 1172,Generator,Caterpillar,CAT-450,2016-10-08,Site_299,North,Low,Urban,90,42.37,77.21
GEN_1173,Generator 1173,Generator,Caterpillar,CAT-450,2015-05-16,Site_016,South,Medium,Cold,120,52.95,65.39
GEN_1174,Generator 1174,Generator,Generix,GENX-550,2020-05-11,Site_231,South,High,Cold,90,42.74,79.32
GEN_1175,Generator 1175,Generator,MTU,MTU-480,2020-10-21,Site_290,Central,Medium,Rural,120,68.14,80.55
GEN_1176,Generator 1176,Generator,Kohler,KOH-400,2018-03-18,Site_293,Central,High,Coastal,90,44.1,63.29
GEN_1177,Generator 1177,Generator,Generix,GENX-550,2022-11-25,Site_097,East,Low,Coastal,90,77.59,49.65
GEN_1178,Generator 1178,Generator,Caterpillar,CAT-450,2016-06-13,Site_121,Central,High,Hot-Dry,90,51.56,78.58
GEN_1179,Generator 1179,Generator,MTU,MTU-480,2022-06-10,Site_003,East,Medium,Rural,120,37.23,56.35
GEN_1180,Generator 1180,Generator,Caterpillar,CAT-450,2024-12-06,Site_212,South,High,Hot-Dry,90,55.46,49.5
GEN_1181,Generator 1181,Generator,Caterpillar,CAT-450,2019-03-10,Site_201,West,Medium,Rural,120,19.19,54.11
GEN_1182,Generator 1182,Generator,Caterpillar,CAT-450,2024-11-12,Site_062,South,High,Rural,120,50.51,70.5
GEN_1183,Generator 1183,Generator,Cummins,CUM-500,2015-04-19,Site_164,South,High,Rural,120,49.48,54.46
GEN_1184,Generator 1184,Generator,Generix,GENX-550,2021-07-16,Site_241,Central,Medium,Urban,120,47.0,54.2
GEN_1185,Generator 1185,Generator,Kohler,KOH-400,2017-11-04,Site_206,North,High,Hot-Dry,90,41.21,72.11
GEN_1186,Generator 1186,Generator,Caterpillar,CAT-450,2018-05-04,Site_202,West,Medium,Hot-Dry,90,73.68,48.55
GEN_1187,Generator 1187,Generator,Caterpillar,CAT-450,2015-02-14,Site_016,South,High,Urban,120,64.28,61.88
GEN_1188,Generator 1188,Generator,Kohler,KOH-400,2016-02-16,Site_203,South,Medium,Cold,90,30.11,64.42
GEN_1189,Generator 1189,Generator,Kohler,KOH-400,2018-10-19,Site_167,North,Medium,Rural,120,92.99,76.93
GEN_1190,Generator 1190,Generator,Caterpillar,CAT-450,2019-02-27,Site_165,North,Medium,Coastal,120,46.49,60.08
GEN_1191,Generator 1191,Generator,Generix,GENX-550,2019-03-28,Site_123,West,Low,Urban,120,54.87,86.04
GEN_1192,Generator 1192,Generator,Cummins,CUM-500,2018-05-23,Site_116,North,High,Coastal,90,38.59,85.1
GEN_1193,Generator 1193,Generator,Kohler,KOH-400,2018-08-24,Site_135,South,Medium,Coastal,90,66.99,57.3
GEN_1194,Generator 1194,Generator,Generix,GENX-550,2023-11-04,Site_239,North,Low,Cold,120,58.82,68.42
GEN_1195,Generator 1195,Generator,MTU,MTU-480,2017-12-23,Site_057,Central,Low,Hot-Dry,120,40.02,64.91
GEN_1196,Generator 1196,Generator,Kohler,KOH-400,2021-05-09,Site_089,Central,Medium,Cold,180,41.92,48.53
GEN_1197,Generator 1197,Generator,Cummins,CUM-500,2017-04-23,Site_085,East,High,Rural,180,37.94,56.57
GEN_1198,Generator 1198,Generator,Kohler,KOH-400,2020-08-08,Site_071,West,Medium,Urban,90,36.3,55.93
GEN_1199,Generator 1199,Generator,MTU,MTU-480,2023-07-21,Site_229,North,Medium,Cold,120,55.38,60.45
GEN_1200,Generator 1200,Generator,Caterpillar,CAT-450,2021-10-14,Site_093,South,Medium,Urban,120,42.02,68.79
GEN_1201,Generator 1201,Generator,Cummins,CUM-500,2017-12-17,Site_034,Central,Medium,Urban,90,42.91,50.36
GEN_1202,Generator 1202,Generator,MTU,MTU-480,2020-01-07,Site_024,South,High,Coastal,120,78.99,61.57
GEN_1203,Generator 1203,Generator,MTU,MTU-480,2020-07-14,Site_198,East,Medium,Rural,90,33.13,67.03
GEN_1204,Generator 1204,Generator,Kohler,KOH-400,2022-07-26,Site_109,South,Medium,Urban,90,39.13,59.89
GEN_1205,Generator 1205,Generator,Cummins,CUM-500,2020-02-13,Site_239,East,High,Urban,120,76.1,60.32
GEN_1206,Generator 1206,Generator,Caterpillar,CAT-450,2022-11-13,Site_166,South,Low,Urban,180,54.57,59.51
GEN_1207,Generator 1207,Generator,Generix,GENX-550,2018-05-28,Site_063,Central,Medium,Hot-Dry,120,47.59,69.63
GEN_1208,Generator 1208,Generator,Kohler,KOH-400,2016-06-07,Site_275,Central,High,Hot-Dry,90,44.02,63.13
GEN_1209,Generator 1209,Generator,Caterpillar,CAT-450,2019-01-07,Site_205,West,Medium,Cold,90,67.06,67.78
GEN_1210,Generator 1210,Generator,MTU,MTU-480,2017-10-28,Site_159,East,High,Coastal,90,58.13,48.47
GEN_1211,Generator 1211,Generator,MTU,MTU-480,2024-12-26,Site_166,South,High,Cold,90,65.67,34.79
GEN_1212,Generator 1212,Generator,Cummins,CUM-500,2015-07-12,Site_251,South,High,Rural,120,68.8,57.22
GEN_1213,Generator 1213,Generator,Kohler,KOH-400,2024-02-13,Site_060,Central,High,Urban,90,71.83,49.74
GEN_1214,Generator 1214,Generator,MTU,MTU-480,2016-06-09,Site_078,Central,High,Cold,90,76.66,62.85
GEN_1215,Generator 1215,Generator,Cummins,CUM-500,2023-08-06,Site_224,West,Medium,Hot-Dry,120,48.62,42.15
GEN_1216,Generator 1216,Generator,Kohler,KOH-400,2020-09-16,Site_214,Central,Medium,Hot-Dry,120,61.81,59.99
GEN_1217,Generator 1217,Generator,Cummins,CUM-500,2023-12-18,Site_092,North,Low,Coastal,90,23.05,85.58
GEN_1218,Generator 1218,Generator,Cummins,CUM-500,2024-03-01,Site_137,South,Low,Cold,120,49.77,66.85
GEN_1219,Generator 1219,Generator,Generix,GENX-550,2019-05-30,Site_286,West,Medium,Hot-Dry,90,65.23,58.34
GEN_1220,Generator 1220,Generator,Caterpillar,CAT-450,2016-02-03,Site_109,North,Medium,Rural,120,50.47,64.33
GEN_1221,Generator 1221,Generator,Caterpillar,CAT-450,2020-12-02,Site_146,West,Medium,Cold,90,54.59,67.98
GEN_1222,Generator 1222,Generator,Cummins,CUM-500,2018-03-07,Site_232,East,High,Coastal,90,46.15,61.29
GEN_1223,Generator 1223,Generator,Kohler,KOH-400,2017-01-04,Site_090,Central,High,Rural,90,39.7,73.25
GEN_1224,Generator 1224,Generator,Generix,GENX-550,2023-09-04,Site_049,Central,High,Urban,120,60.87,72.93
GEN_1225,Generator 1225,Generator,Caterpillar,CAT-450,2022-08-05,Site_172,East,Medium,Cold,120,69.04,54.72
GEN_1226,Generator 1226,Generator,Kohler,KOH-400,2021-06-04,Site_204,South,High,Cold,90,74.37,69.08
GEN_1227,Generator 1227,Generator,Cummins,CUM-500,2017-05-08,Site_153,North,Low,Urban,120,66.5,64.56
GEN_1228,Generator 1228,Generator,Kohler,KOH-400,2022-06-10,Site_118,North,High,Cold,90,46.77,61.92
GEN_1229,Generator 1229,Generator,Caterpillar,CAT-450,2017-01-19,Site_097,North,High,Coastal,90,56.58,52.16
GEN_1230,Generator 1230,Generator,Kohler,KOH-400,2021-01-09,Site_285,West,High,Rural,90,80.33,72.74
GEN_1231,Generator 1231,Generator,Caterpillar,CAT-450,2015-05-18,Site_170,Central,Medium,Cold,90,66.08,60.66
GEN_1232,Generator 1232,Generator,MTU,MTU-480,2019-11-27,Site_197,West,High,Cold,120,49.47,65.75
GEN_1233,Generator 1233,Generator,Caterpillar,CAT-450,2021-01-21,Site_296,East,High,Hot-Dry,120,39.31,64.19
GEN_1234,Generator 1234,Generator,Generix,GENX-550,2021-09-11,Site_209,West,Medium,Cold,120,61.28,44.4
GEN_1235,Generator 1235,Generator,Cummins,CUM-500,2019-01-19,Site_235,South,High,Coastal,120,59.53,66.33
GEN_1236,Generator 1236,Generator,Cummins,CUM-500,2021-09-18,Site_011,North,High,Rural,90,47.29,42.19
GEN_1237,Generator 1237,Generator,Caterpillar,CAT-450,2019-03-30,Site_083,West,High,Coastal,90,54.09,75.82
GEN_1238,Generator 1238,Generator,Cummins,CUM-500,2020-08-23,Site_012,North,High,Urban,120,45.94,46.62
GEN_1239,Generator 1239,Generator,Generix,GENX-550,2018-11-09,Site_002,East,Medium,Coastal,90,52.91,49.93
GEN_1240,Generator 1240,Generator,Caterpillar,CAT-450,2017-11-27,Site_148,North,Low,Cold,90,26.23,64.04
GEN_1241,Generator 1241,Generator,MTU,MTU-480,2016-02-05,Site_038,North,Medium,Rural,90,50.93,82.61
GEN_1242,Generator 1242,Generator,Kohler,KOH-400,2015-10-02,Site_083,South,Medium,Hot-Dry,120,68.34,72.78
GEN_1243,Generator 1243,Generator,Caterpillar,CAT-450,2021-09-02,Site_052,South,Medium,Hot-Dry,90,90.46,78.53
GEN_1244,Generator 1244,Generator,MTU,MTU-480,2022-12-02,Site_164,West,Medium,Cold,120,81.79,54.75
GEN_1245,Generator 1245,Generator,Caterpillar,CAT-450,2017-01-10,Site_081,Central,High,Coastal,90,61.94,60.33
GEN_1246,Generator 1246,Generator,Caterpillar,CAT-450,2016-07-10,Site_200,Central,High,Cold,120,55.93,58.08
GEN_1247,Generator 1247,Generator,Kohler,KOH-400,2024-07-05,Site_031,East,High,Hot-Dry,120,43.67,65.49
GEN_1248,Generator 1248,Generator,Caterpillar,CAT-450,2016-07-10,Site_240,North,Medium,Urban,120,26.52,51.86
GEN_1249,Generator 1249,Generator,MTU,MTU-480,2019-10-13,Site_218,North,High,Rural,120,84.77,42.33
GEN_1250,Generator 1250,Generator,Generix,GENX-550,2017-05-03,Site_257,West,Low,Coastal,120,67.59,55.42
GEN_1251,Generator 1251,Generator,Kohler,KOH-400,2018-04-19,Site_041,South,Medium,Urban,90,54.75,62.3
GEN_1252,Generator 1252,Generator,Caterpillar,CAT-450,2017-01-05,Site_165,Central,Medium,Cold,180,64.43,73.91
GEN_1253,Generator 1253,Generator,Generix,GENX-550,2018-06-16,Site_176,North,Low,Cold,90,36.57,59.86
GEN_1254,Generator 1254,Generator,Generix,GENX-550,2022-04-27,Site_269,South,Medium,Hot-Dry,120,59.53,60.06
GEN_1255,Generator 1255,Generator,MTU,MTU-480,2015-06-24,Site_217,East,Low,Urban,180,78.94,61.75
GEN_1256,Generator 1256,Generator,Kohler,KOH-400,2020-09-19,Site_171,West,High,Hot-Dry,120,55.03,80.81
GEN_1257,Generator 1257,Generator,Caterpillar,CAT-450,2015-03-09,Site_054,West,Medium,Hot-Dry,120,61.61,66.6
GEN_1258,Generator 1258,Generator,Kohler,KOH-400,2017-03-22,Site_178,East,Low,Urban,90,48.66,41.98
GEN_1259,Generator 1259,Generator,Caterpillar,CAT-450,2018-11-24,Site_165,Central,Medium,Rural,180,53.7,62.8
GEN_1260,Generator 1260,Generator,Caterpillar,CAT-450,2022-11-25,Site_117,North,High,Coastal,90,39.93,45.25
GEN_1261,Generator 1261,Generator,Caterpillar,CAT-450,2019-09-12,Site_122,West,Medium,Urban,120,67.64,71.26
GEN_1262,Generator 1262,Generator,Generix,GENX-550,2023-02-09,Site_092,West,High,Coastal,90,58.58,73.01
GEN_1263,Generator 1263,Generator,Generix,GENX-550,2023-01-05,Site_191,West,Low,Coastal,90,54.83,29.8
GEN_1264,Generator 1264,Generator,Generix,GENX-550,2017-12-06,Site_236,East,High,Rural,90,80.35,63.68
GEN_1265,Generator 1265,Generator,Caterpillar,CAT-450,2020-08-13,Site_091,North,High,Cold,90,67.47,52.63
GEN_1266,Generator 1266,Generator,Generix,GENX-550,2018-05-12,Site_285,Central,High,Coastal,120,76.67,60.03
GEN_1267,Generator 1267,Generator,Caterpillar,CAT-450,2017-09-02,Site_151,Central,Medium,Rural,90,77.24,56.77
GEN_1268,Generator 1268,Generator,Kohler,KOH-400,2016-12-19,Site_261,West,High,Urban,120,36.47,57.14
GEN_1269,Generator 1269,Generator,Cummins,CUM-500,2021-03-07,Site_141,South,Medium,Rural,90,80.72,80.84
GEN_1270,Generator 1270,Generator,Kohler,KOH-400,2015-02-24,Site_043,Central,High,Rural,180,73.3,72.43
GEN_1271,Generator 1271,Generator,Caterpillar,CAT-450,2018-01-04,Site_281,Central,Medium,Hot-Dry,120,57.63,67.37
GEN_1272,Generator 1272,Generator,Generix,GENX-550,2024-01-15,Site_217,East,High,Coastal,90,49.09,70.64
GEN_1273,Generator 1273,Generator,Cummins,CUM-500,2021-10-12,Site_143,North,Low,Urban,120,23.78,80.9
GEN_1274,Generator 1274,Generator,Kohler,KOH-400,2024-10-13,Site_113,East,High,Urban,90,89.53,55.62
GEN_1275,Generator 1275,Generator,Kohler,KOH-400,2022-03-18,Site_274,Central,High,Cold,90,46.96,81.02
GEN_1276,Generator 1276,Generator,Caterpillar,CAT-450,2022-08-10,Site_024,West,High,Hot-Dry,120,64.96,65.58
GEN_1277,Generator 1277,Generator,Kohler,KOH-400,2018-03-30,Site_192,North,Medium,Rural,120,34.06,43.85
GEN_1278,Generator 1278,Generator,MTU,MTU-480,2016-02-25,Site_116,South,High,Rural,90,56.96,69.26
GEN_1279,Generator 1279,Generator,Cummins,CUM-500,2016-03-18,Site_251,South,Low,Cold,120,84.98,47.64
GEN_1280,Generator 1280,Generator,Cummins,CUM-500,2019-12-09,Site_009,Central,Medium,Coastal,90,60.66,80.57
GEN_1281,Generator 1281,Generator,Generix,GENX-550,2021-11-30,Site_135,West,High,Cold,90,71.06,61.71
GEN_1282,Generator 1282,Generator,Generix,GENX-550,2015-11-26,Site_118,West,Medium,Cold,90,63.61,69.84
GEN_1283,Generator 1283,Generator,MTU,MTU-480,2023-04-03,Site_217,Central,Medium,Urban,120,50.82,62.94
GEN_1284,Generator 1284,Generator,Caterpillar,CAT-450,2020-03-11,Site_276,East,High,Rural,90,53.57,62.79
GEN_1285,Generator 1285,Generator,MTU,MTU-480,2023-10-02,Site_109,South,Medium,Rural,90,68.96,43.91
GEN_1286,Generator 1286,Generator,Kohler,KOH-400,2015-01-15,Site_020,South,High,Rural,180,60.13,59.04
GEN_1287,Generator 1287,Generator,Caterpillar,CAT-450,2015-03-18,Site_276,North,Medium,Hot-Dry,180,70.84,79.55
GEN_1288,Generator 1288,Generator,MTU,MTU-480,2019-05-25,Site_251,East,High,Hot-Dry,90,77.74,69.56
GEN_1289,Generator 1289,Generator,Caterpillar,CAT-450,2017-09-12,Site_108,South,Medium,Rural,90,73.08,58.83
GEN_1290,Generator 1290,Generator,Cummins,CUM-500,2016-04-18,Site_204,North,Medium,Hot-Dry,120,90.76,63.71
GEN_1291,Generator 1291,Generator,Caterpillar,CAT-450,2022-12-05,Site_141,Central,High,Urban,90,81.4,41.48
GEN_1292,Generator 1292,Generator,Caterpillar,CAT-450,2020-12-22,Site_246,East,High,Coastal,120,50.54,54.42
GEN_1293,Generator 1293,Generator,Caterpillar,CAT-450,2015-11-01,Site_067,East,High,Coastal,90,65.89,85.53
GEN_1294,Generator 1294,Generator,MTU,MTU-480,2024-11-02,Site_157,Central,High,Hot-Dry,120,69.52,49.15
GEN_1295,Generator 1295,Generator,Caterpillar,CAT-450,2018-02-16,Site_244,South,Medium,Coastal,90,56.23,53.65
GEN_1296,Generator 1296,Generator,Kohler,KOH-400,2019-01-16,Site_254,Central,Medium,Cold,120,61.03,75.99
GEN_1297,Generator 1297,Generator,Kohler,KOH-400,2022-11-15,Site_262,South,Low,Rural,180,37.55,70.17
GEN_1298,Generator 1298,Generator,Kohler,KOH-400,2017-02-04,Site_195,East,High,Coastal,90,40.48,70.78
GEN_1299,Generator 1299,Generator,Caterpillar,CAT-450,2016-02-05,Site_149,South,Medium,Coastal,90,57.98,58.21
GEN_1300,Generator 1300,Generator,MTU,MTU-480,2015-07-11,Site_203,West,High,Coastal,90,52.74,83.37
GEN_1301,Generator 1301,Generator,Cummins,CUM-500,2016-04-04,Site_104,South,High,Coastal,180,17.66,63.13
GEN_1302,Generator 1302,Generator,MTU,MTU-480,2016-08-13,Site_033,Central,Medium,Cold,90,52.11,58.99
GEN_1303,Generator 1303,Generator,Generix,GENX-550,2018-11-25,Site_148,Central,Medium,Urban,90,66.14,43.95
GEN_1304,Generator 1304,Generator,Cummins,CUM-500,2018-10-01,Site_204,Central,High,Cold,180,54.67,68.37
GEN_1305,Generator 1305,Generator,Kohler,KOH-400,2020-10-05,Site_233,South,Medium,Coastal,90,53.28,68.31
GEN_1306,Generator 1306,Generator,MTU,MTU-480,2016-04-11,Site_296,North,Medium,Hot-Dry,120,40.11,83.75
GEN_1307,Generator 1307,Generator,Kohler,KOH-400,2024-05-15,Site_157,West,High,Coastal,90,61.11,38.15
GEN_1308,Generator 1308,Generator,Cummins,CUM-500,2022-05-21,Site_150,West,High,Rural,90,42.05,50.84
GEN_1309,Generator 1309,Generator,Caterpillar,CAT-450,2024-09-05,Site_188,East,Low,Cold,120,72.34,44.3
GEN_1310,Generator 1310,Generator,Cummins,CUM-500,2019-04-24,Site_033,Central,High,Cold,180,59.61,50.25
GEN_1311,Generator 1311,Generator,Generix,GENX-550,2016-05-14,Site_294,West,High,Urban,120,31.05,82.66
GEN_1312,Generator 1312,Generator,Generix,GENX-550,2015-02-21,Site_233,South,Low,Hot-Dry,90,51.53,64.86
GEN_1313,Generator 1313,Generator,Kohler,KOH-400,2022-08-27,Site_035,East,Low,Hot-Dry,120,65.02,77.81
GEN_1314,Generator 1314,Generator,MTU,MTU-480,2023-12-23,Site_149,North,High,Coastal,120,58.8,92.89
GEN_1315,Generator 1315,Generator,Cummins,CUM-500,2016-09-14,Site_249,Central,Medium,Hot-Dry,120,79.92,52.11
GEN_1316,Generator 1316,Generator,Generix,GENX-550,2018-07-30,Site_162,North,High,Cold,90,59.56,61.76
GEN_1317,Generator 1317,Generator,Caterpillar,CAT-450,2017-03-10,Site_256,South,Medium,Cold,90,52.8,52.72
GEN_1318,Generator 1318,Generator,MTU,MTU-480,2017-07-02,Site_020,South,Low,Hot-Dry,120,56.09,71.67
GEN_1319,Generator 1319,Generator,Caterpillar,CAT-450,2016-10-16,Site_014,West,Low,Cold,180,72.69,74.86
GEN_1320,Generator 1320,Generator,Kohler,KOH-400,2016-12-10,Site_147,Central,High,Coastal,120,65.87,76.72
GEN_1321,Generator 1321,Generator,Caterpillar,CAT-450,2016-01-19,Site_260,North,Medium,Rural,90,47.07,55.15
GEN_1322,Generator 1322,Generator,Caterpillar,CAT-450,2016-04-21,Site_196,East,Low,Rural,90,48.77,56.92
GEN_1323,Generator 1323,Generator,Kohler,KOH-400,2022-10-27,Site_140,Central,High,Hot-Dry,90,29.41,57.41
GEN_1324,Generator 1324,Generator,Caterpillar,CAT-450,2016-01-19,Site_077,North,Medium,Cold,180,81.28,69.49
GEN_1325,Generator 1325,Generator,Cummins,CUM-500,2016-04-11,Site_029,West,Medium,Hot-Dry,90,36.13,66.1
GEN_1326,Generator 1326,Generator,Kohler,KOH-400,2019-08-30,Site_157,East,Medium,Hot-Dry,120,72.93,53.52
GEN_1327,Generator 1327,Generator,Caterpillar,CAT-450,2015-03-28,Site_184,Central,Medium,Coastal,90,64.36,40.35
GEN_1328,Generator 1328,Generator,Kohler,KOH-400,2016-10-21,Site_017,South,High,Hot-Dry,90,57.48,71.14
GEN_1329,Generator 1329,Generator,Kohler,KOH-400,2018-01-14,Site_251,North,Medium,Coastal,120,41.66,61.86
GEN_1330,Generator 1330,Generator,Cummins,CUM-500,2017-05-27,Site_206,North,Medium,Hot-Dry,120,73.43,42.49
